日期,城市,花粉等级,等级描述,颜色代码,城市ID,城市代码
2025-02-26,郑州,暂无,,#C4A39F,101180101,zhengzhou
2025-02-26,鄂尔多斯,暂无,,#C4A39F,101080701,eerduosi
2025-02-26,重庆,很低,不易引发过敏反应。,#81CB31,101040100,chongqing
2025-02-26,银川,暂无,,#C4A39F,101170101,yinchuan
2025-02-26,长春,暂无,,#C4A39F,101060101,changchun
2025-02-26,长沙,暂无,,#C4A39F,101250101,changsha
2025-02-27,上海,暂无,,#C4A39F,101020100,shanghai
2025-02-27,乌兰浩特,暂无,,#C4A39F,101081101,wulanhaote
2025-02-27,乌海市,暂无,,#C4A39F,101080301,wuhai
2025-02-27,乌鲁木齐,暂无,,#C4A39F,101130101,wulumuqi
2025-02-27,保定,暂无,,#C4A39F,101090201,baoding
2025-02-27,六盘水,暂无,,#C4A39F,101260803,liupanshui
2025-02-27,兰州,暂无,,#C4A39F,101160101,lanzhou
2025-02-27,包头,暂无,,#C4A39F,101080201,baotou
2025-02-27,北京,暂无,,#C4A39F,101010100,beijing
2025-02-27,南充,暂无,,#C4A39F,101270501,nanchong
2025-02-27,南宁,暂无,,#C4A39F,101300101,nanning
2025-02-27,南昌,暂无,,#C4A39F,101240101,nanchang
2025-02-27,合肥,暂无,,#C4A39F,101220101,hefei
2025-02-27,呼和浩特,暂无,,#C4A39F,101080101,huhehaote
2025-02-27,咸阳,暂无,,#C4A39F,101110200,xianyang
2025-02-27,哈尔滨,暂无,,#C4A39F,101050101,haerbin
2025-02-27,大连,暂无,,#C4A39F,101070201,dalian
2025-02-27,天津,暂无,,#C4A39F,101030100,tianjin
2025-02-27,太原,暂无,,#C4A39F,101100101,taiyuan
2025-02-27,广州,很低,不易引发过敏反应。,#81CB31,101280101,guangzhou
2025-02-27,延安,暂无,,#C4A39F,101110300,yanan
2025-02-27,成都,暂无,,#C4A39F,101270101,chengdu
2025-02-27,扬州,暂无,,#C4A39F,101190601,yangzhou
2025-02-27,承德,暂无,,#C4A39F,101090402,chengde
2025-02-27,拉萨,暂无,,#C4A39F,101140101,lasa
2025-02-27,无锡,暂无,,#C4A39F,101190201,wuxi
2025-02-27,昆明市,暂无,,#C4A39F,101290101,kunming
2025-02-27,杭州,很低,不易引发过敏反应。,#81CB31,101210101,hangzhou
2025-02-27,榆林,暂无,,#C4A39F,101110401,yulin
2025-02-27,武汉,暂无,,#C4A39F,101200101,wuhan
2025-02-27,沈阳,暂无,,#C4A39F,101070101,shenyang
2025-02-27,沧州,暂无,,#C4A39F,101090701,cangzhou
2025-02-27,泊头,暂无,,#C4A39F,101090711,botou
2025-02-27,济南,暂无,,#C4A39F,101120101,jinan
2025-02-27,海口,暂无,,#C4A39F,101310101,haikou
2025-02-27,淄博,暂无,,#C4A39F,101120301,zibo
2025-02-27,烟台,暂无,,#C4A39F,101120501,yantai
2025-02-27,石家庄,暂无,,#C4A39F,101090101,shijiazhuang
2025-02-27,福州,暂无,,#C4A39F,101230101,fuzhou
2025-02-27,聊城,暂无,,#C4A39F,101121701,liaocheng
2025-02-27,西宁,暂无,,#C4A39F,101150101,xining
2025-02-27,西安,中,易引发过敏，加强防护，对症用药。,#F5EE32,101110101,xian
2025-02-27,贵阳,暂无,,#C4A39F,101260101,guiyang
2025-02-27,郑州,暂无,,#C4A39F,101180101,zhengzhou
2025-02-27,鄂尔多斯,暂无,,#C4A39F,101080701,eerduosi
2025-02-27,重庆,很低,不易引发过敏反应。,#81CB31,101040100,chongqing
2025-02-27,银川,暂无,,#C4A39F,101170101,yinchuan
2025-02-27,长春,暂无,,#C4A39F,101060101,changchun
2025-02-27,长沙,暂无,,#C4A39F,101250101,changsha
2025-02-28,上海,暂无,,#C4A39F,101020100,shanghai
2025-02-28,乌兰浩特,暂无,,#C4A39F,101081101,wulanhaote
2025-02-28,乌海市,暂无,,#C4A39F,101080301,wuhai
2025-02-28,乌鲁木齐,暂无,,#C4A39F,101130101,wulumuqi
2025-02-28,保定,暂无,,#C4A39F,101090201,baoding
2025-02-28,六盘水,暂无,,#C4A39F,101260803,liupanshui
2025-02-28,兰州,暂无,,#C4A39F,101160101,lanzhou
2025-02-28,包头,暂无,,#C4A39F,101080201,baotou
2025-02-28,北京,暂无,,#C4A39F,101010100,beijing
2025-02-28,南充,暂无,,#C4A39F,101270501,nanchong
2025-02-28,南宁,暂无,,#C4A39F,101300101,nanning
2025-02-28,南昌,暂无,,#C4A39F,101240101,nanchang
2025-02-28,合肥,暂无,,#C4A39F,101220101,hefei
2025-02-28,呼和浩特,暂无,,#C4A39F,101080101,huhehaote
2025-02-28,咸阳,暂无,,#C4A39F,101110200,xianyang
2025-02-28,哈尔滨,暂无,,#C4A39F,101050101,haerbin
2025-02-28,大连,暂无,,#C4A39F,101070201,dalian
2025-02-28,天津,暂无,,#C4A39F,101030100,tianjin
2025-02-28,太原,暂无,,#C4A39F,101100101,taiyuan
2025-02-28,广州,很低,不易引发过敏反应。,#81CB31,101280101,guangzhou
2025-02-28,延安,暂无,,#C4A39F,101110300,yanan
2025-02-28,成都,暂无,,#C4A39F,101270101,chengdu
2025-02-28,扬州,暂无,,#C4A39F,101190601,yangzhou
2025-02-28,承德,暂无,,#C4A39F,101090402,chengde
2025-02-28,拉萨,暂无,,#C4A39F,101140101,lasa
2025-02-28,无锡,暂无,,#C4A39F,101190201,wuxi
2025-02-28,昆明市,暂无,,#C4A39F,101290101,kunming
2025-02-28,杭州,很低,不易引发过敏反应。,#81CB31,101210101,hangzhou
2025-02-28,榆林,暂无,,#C4A39F,101110401,yulin
2025-02-28,武汉,暂无,,#C4A39F,101200101,wuhan
2025-02-28,沈阳,暂无,,#C4A39F,101070101,shenyang
2025-02-28,沧州,很低,不易引发过敏反应。,#81CB31,101090701,cangzhou
2025-02-28,泊头,暂无,,#C4A39F,101090711,botou
2025-02-28,济南,暂无,,#C4A39F,101120101,jinan
2025-02-28,海口,暂无,,#C4A39F,101310101,haikou
2025-02-28,淄博,暂无,,#C4A39F,101120301,zibo
2025-02-28,烟台,暂无,,#C4A39F,101120501,yantai
2025-02-28,石家庄,暂无,,#C4A39F,101090101,shijiazhuang
2025-02-28,福州,暂无,,#C4A39F,101230101,fuzhou
2025-02-28,聊城,中,易引发过敏，加强防护，对症用药。,#F5EE32,101121701,liaocheng
2025-02-28,西宁,暂无,,#C4A39F,101150101,xining
2025-02-28,西安,高,易引发过敏，加强防护，规范用药。,#FFAF13,101110101,xian
2025-02-28,贵阳,暂无,,#C4A39F,101260101,guiyang
2025-02-28,郑州,暂无,,#C4A39F,101180101,zhengzhou
2025-02-28,鄂尔多斯,暂无,,#C4A39F,101080701,eerduosi
2025-02-28,重庆,很低,不易引发过敏反应。,#81CB31,101040100,chongqing
2025-02-28,银川,暂无,,#C4A39F,101170101,yinchuan
2025-02-28,长春,暂无,,#C4A39F,101060101,changchun
2025-02-28,长沙,暂无,,#C4A39F,101250101,changsha
2025-03-01,上海,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101020100,shanghai
2025-03-01,乌兰浩特,暂无,,#C4A39F,101081101,wulanhaote
2025-03-01,乌海市,暂无,,#C4A39F,101080301,wuhai
2025-03-01,乌鲁木齐,很低,不易引发过敏反应。,#81CB31,101130101,wulumuqi
2025-03-01,保定,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101090201,baoding
2025-03-01,六盘水,很低,不易引发过敏反应。,#81CB31,101260803,liupanshui
2025-03-01,兰州,暂无,,#C4A39F,101160101,lanzhou
2025-03-01,包头,很低,不易引发过敏反应。,#81CB31,101080201,baotou
2025-03-01,北京,很低,不易引发过敏反应。,#81CB31,101010100,beijing
2025-03-01,南充,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101270501,nanchong
2025-03-01,南宁,中,易引发过敏，加强防护，对症用药。,#F5EE32,101300101,nanning
2025-03-01,南昌,高,易引发过敏，加强防护，规范用药。,#FFAF13,101240101,nanchang
2025-03-01,合肥,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101220101,hefei
2025-03-01,呼和浩特,暂无,,#C4A39F,101080101,huhehaote
2025-03-01,咸阳,高,易引发过敏，加强防护，规范用药。,#FFAF13,101110200,xianyang
2025-03-01,哈尔滨,暂无,,#C4A39F,101050101,haerbin
2025-03-01,大连,很低,不易引发过敏反应。,#81CB31,101070201,dalian
2025-03-01,天津,很低,不易引发过敏反应。,#81CB31,101030100,tianjin
2025-03-01,太原,很低,不易引发过敏反应。,#81CB31,101100101,taiyuan
2025-03-01,广州,很低,不易引发过敏反应。,#81CB31,101280101,guangzhou
2025-03-01,延安,中,易引发过敏，加强防护，对症用药。,#F5EE32,101110300,yanan
2025-03-01,成都,很低,不易引发过敏反应。,#81CB31,101270101,chengdu
2025-03-01,扬州,很低,不易引发过敏反应。,#81CB31,101190601,yangzhou
2025-03-01,承德,暂无,,#C4A39F,101090402,chengde
2025-03-01,拉萨,暂无,,#C4A39F,101140101,lasa
2025-03-01,无锡,暂无,,#C4A39F,101190201,wuxi
2025-03-01,昆明市,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101290101,kunming
2025-03-01,杭州,高,易引发过敏，加强防护，规范用药。,#FFAF13,101210101,hangzhou
2025-03-01,榆林,很低,不易引发过敏反应。,#81CB31,101110401,yulin
2025-03-01,武汉,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101200101,wuhan
2025-03-01,沈阳,暂无,,#C4A39F,101070101,shenyang
2025-03-01,沧州,很低,不易引发过敏反应。,#81CB31,101090701,cangzhou
2025-03-01,泊头,很低,不易引发过敏反应。,#81CB31,101090711,botou
2025-03-01,济南,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101120101,jinan
2025-03-01,海口,很低,不易引发过敏反应。,#81CB31,101310101,haikou
2025-03-01,淄博,很低,不易引发过敏反应。,#81CB31,101120301,zibo
2025-03-01,烟台,很低,不易引发过敏反应。,#81CB31,101120501,yantai
2025-03-01,石家庄,很低,不易引发过敏反应。,#81CB31,101090101,shijiazhuang
2025-03-01,福州,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101230101,fuzhou
2025-03-01,聊城,高,易引发过敏，加强防护，规范用药。,#FFAF13,101121701,liaocheng
2025-03-01,西宁,很低,不易引发过敏反应。,#81CB31,101150101,xining
2025-03-01,西安,中,易引发过敏，加强防护，对症用药。,#F5EE32,101110101,xian
2025-03-01,贵阳,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101260101,guiyang
2025-03-01,郑州,很低,不易引发过敏反应。,#81CB31,101180101,zhengzhou
2025-03-01,鄂尔多斯,暂无,,#C4A39F,101080701,eerduosi
2025-03-01,重庆,很低,不易引发过敏反应。,#81CB31,101040100,chongqing
2025-03-01,银川,暂无,,#C4A39F,101170101,yinchuan
2025-03-01,长春,很低,不易引发过敏反应。,#81CB31,101060101,changchun
2025-03-01,长沙,暂无,,#C4A39F,101250101,changsha
2025-03-02,上海,中,易引发过敏，加强防护，对症用药。,#F5EE32,101020100,shanghai
2025-03-02,乌兰浩特,未检测到花粉,,#999999,101081101,wulanhaote
2025-03-02,乌海市,未检测到花粉,,#999999,101080301,wuhai
2025-03-02,乌鲁木齐,很低,不易引发过敏反应。,#81CB31,101130101,wulumuqi
2025-03-02,保定,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101090201,baoding
2025-03-02,六盘水,很低,不易引发过敏反应。,#81CB31,101260803,liupanshui
2025-03-02,兰州,暂无,,#C4A39F,101160101,lanzhou
2025-03-02,包头,很低,不易引发过敏反应。,#81CB31,101080201,baotou
2025-03-02,北京,很低,不易引发过敏反应。,#81CB31,101010100,beijing
2025-03-02,南充,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101270501,nanchong
2025-03-02,南宁,中,易引发过敏，加强防护，对症用药。,#F5EE32,101300101,nanning
2025-03-02,南昌,中,易引发过敏，加强防护，对症用药。,#F5EE32,101240101,nanchang
2025-03-02,合肥,高,易引发过敏，加强防护，规范用药。,#FFAF13,101220101,hefei
2025-03-02,呼和浩特,未检测到花粉,,#999999,101080101,huhehaote
2025-03-02,咸阳,中,易引发过敏，加强防护，对症用药。,#F5EE32,101110200,xianyang
2025-03-02,哈尔滨,暂无,,#C4A39F,101050101,haerbin
2025-03-02,大连,很低,不易引发过敏反应。,#81CB31,101070201,dalian
2025-03-02,天津,很低,不易引发过敏反应。,#81CB31,101030100,tianjin
2025-03-02,太原,很低,不易引发过敏反应。,#81CB31,101100101,taiyuan
2025-03-02,广州,很低,不易引发过敏反应。,#81CB31,101280101,guangzhou
2025-03-02,延安,很低,不易引发过敏反应。,#81CB31,101110300,yanan
2025-03-02,成都,很低,不易引发过敏反应。,#81CB31,101270101,chengdu
2025-03-02,扬州,中,易引发过敏，加强防护，对症用药。,#F5EE32,101190601,yangzhou
2025-03-02,承德,暂无,,#C4A39F,101090402,chengde
2025-03-02,拉萨,暂无,,#C4A39F,101140101,lasa
2025-03-02,无锡,暂无,,#C4A39F,101190201,wuxi
2025-03-02,昆明市,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101290101,kunming
2025-03-02,杭州,高,易引发过敏，加强防护，规范用药。,#FFAF13,101210101,hangzhou
2025-03-02,榆林,很低,不易引发过敏反应。,#81CB31,101110401,yulin
2025-03-02,武汉,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101200101,wuhan
2025-03-02,沈阳,很低,不易引发过敏反应。,#81CB31,101070101,shenyang
2025-03-02,沧州,很低,不易引发过敏反应。,#81CB31,101090701,cangzhou
2025-03-02,泊头,很低,不易引发过敏反应。,#81CB31,101090711,botou
2025-03-02,济南,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101120101,jinan
2025-03-02,海口,很低,不易引发过敏反应。,#81CB31,101310101,haikou
2025-03-02,淄博,很低,不易引发过敏反应。,#81CB31,101120301,zibo
2025-03-02,烟台,暂无,,#C4A39F,101120501,yantai
2025-03-02,石家庄,很低,不易引发过敏反应。,#81CB31,101090101,shijiazhuang
2025-03-02,福州,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101230101,fuzhou
2025-03-02,聊城,很低,不易引发过敏反应。,#81CB31,101121701,liaocheng
2025-03-02,西宁,很低,不易引发过敏反应。,#81CB31,101150101,xining
2025-03-02,西安,高,易引发过敏，加强防护，规范用药。,#FFAF13,101110101,xian
2025-03-02,贵阳,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101260101,guiyang
2025-03-02,郑州,很低,不易引发过敏反应。,#81CB31,101180101,zhengzhou
2025-03-02,鄂尔多斯,未检测到花粉,,#999999,101080701,eerduosi
2025-03-02,重庆,很低,不易引发过敏反应。,#81CB31,101040100,chongqing
2025-03-02,银川,未检测到花粉,,#999999,101170101,yinchuan
2025-03-02,长春,很低,不易引发过敏反应。,#81CB31,101060101,changchun
2025-03-02,长沙,暂无,,#C4A39F,101250101,changsha
2025-03-03,上海,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101020100,shanghai
2025-03-03,乌兰浩特,未检测到花粉,,#999999,101081101,wulanhaote
2025-03-03,乌海市,未检测到花粉,,#999999,101080301,wuhai
2025-03-03,乌鲁木齐,很低,不易引发过敏反应。,#81CB31,101130101,wulumuqi
2025-03-03,保定,很低,不易引发过敏反应。,#81CB31,101090201,baoding
2025-03-03,六盘水,很低,不易引发过敏反应。,#81CB31,101260803,liupanshui
2025-03-03,兰州,很低,不易引发过敏反应。,#81CB31,101160101,lanzhou
2025-03-03,包头,未检测到花粉,,#999999,101080201,baotou
2025-03-03,北京,很低,不易引发过敏反应。,#81CB31,101010100,beijing
2025-03-03,南充,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101270501,nanchong
2025-03-03,南宁,中,易引发过敏，加强防护，对症用药。,#F5EE32,101300101,nanning
2025-03-03,南昌,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101240101,nanchang
2025-03-03,合肥,很低,不易引发过敏反应。,#81CB31,101220101,hefei
2025-03-03,呼和浩特,未检测到花粉,,#999999,101080101,huhehaote
2025-03-03,咸阳,很低,不易引发过敏反应。,#81CB31,101110200,xianyang
2025-03-03,哈尔滨,未检测到花粉,,#999999,101050101,haerbin
2025-03-03,大连,很低,不易引发过敏反应。,#81CB31,101070201,dalian
2025-03-03,天津,未检测到花粉,,#999999,101030100,tianjin
2025-03-03,太原,很低,不易引发过敏反应。,#81CB31,101100101,taiyuan
2025-03-03,广州,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101280101,guangzhou
2025-03-03,延安,很低,不易引发过敏反应。,#81CB31,101110300,yanan
2025-03-03,成都,很低,不易引发过敏反应。,#81CB31,101270101,chengdu
2025-03-03,扬州,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101190601,yangzhou
2025-03-03,承德,很低,不易引发过敏反应。,#81CB31,101090402,chengde
2025-03-03,拉萨,暂无,,#C4A39F,101140101,lasa
2025-03-03,无锡,暂无,,#C4A39F,101190201,wuxi
2025-03-03,昆明市,中,易引发过敏，加强防护，对症用药。,#F5EE32,101290101,kunming
2025-03-03,杭州,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101210101,hangzhou
2025-03-03,榆林,未检测到花粉,,#999999,101110401,yulin
2025-03-03,武汉,很低,不易引发过敏反应。,#81CB31,101200101,wuhan
2025-03-03,沈阳,很低,不易引发过敏反应。,#81CB31,101070101,shenyang
2025-03-03,沧州,很低,不易引发过敏反应。,#81CB31,101090701,cangzhou
2025-03-03,泊头,很低,不易引发过敏反应。,#81CB31,101090711,botou
2025-03-03,济南,很低,不易引发过敏反应。,#81CB31,101120101,jinan
2025-03-03,海口,很低,不易引发过敏反应。,#81CB31,101310101,haikou
2025-03-03,淄博,很低,不易引发过敏反应。,#81CB31,101120301,zibo
2025-03-03,烟台,未检测到花粉,,#999999,101120501,yantai
2025-03-03,石家庄,很低,不易引发过敏反应。,#81CB31,101090101,shijiazhuang
2025-03-03,福州,中,易引发过敏，加强防护，对症用药。,#F5EE32,101230101,fuzhou
2025-03-03,聊城,很低,不易引发过敏反应。,#81CB31,101121701,liaocheng
2025-03-03,西宁,很低,不易引发过敏反应。,#81CB31,101150101,xining
2025-03-03,西安,中,易引发过敏，加强防护，对症用药。,#F5EE32,101110101,xian
2025-03-03,贵阳,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101260101,guiyang
2025-03-03,郑州,很低,不易引发过敏反应。,#81CB31,101180101,zhengzhou
2025-03-03,鄂尔多斯,未检测到花粉,,#999999,101080701,eerduosi
2025-03-03,重庆,很低,不易引发过敏反应。,#81CB31,101040100,chongqing
2025-03-03,银川,未检测到花粉,,#999999,101170101,yinchuan
2025-03-03,长春,很低,不易引发过敏反应。,#81CB31,101060101,changchun
2025-03-03,长沙,暂无,,#C4A39F,101250101,changsha
2025-03-04,上海,很低,不易引发过敏反应。,#81CB31,101020100,shanghai
2025-03-04,乌兰浩特,未检测到花粉,,#999999,101081101,wulanhaote
2025-03-04,乌海市,未检测到花粉,,#999999,101080301,wuhai
2025-03-04,乌鲁木齐,很低,不易引发过敏反应。,#81CB31,101130101,wulumuqi
2025-03-04,保定,很低,不易引发过敏反应。,#81CB31,101090201,baoding
2025-03-04,六盘水,很低,不易引发过敏反应。,#81CB31,101260803,liupanshui
2025-03-04,兰州,很低,不易引发过敏反应。,#81CB31,101160101,lanzhou
2025-03-04,包头,未检测到花粉,,#999999,101080201,baotou
2025-03-04,北京,很低,不易引发过敏反应。,#81CB31,101010100,beijing
2025-03-04,南充,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101270501,nanchong
2025-03-04,南宁,高,易引发过敏，加强防护，规范用药。,#FFAF13,101300101,nanning
2025-03-04,南昌,很低,不易引发过敏反应。,#81CB31,101240101,nanchang
2025-03-04,合肥,很低,不易引发过敏反应。,#81CB31,101220101,hefei
2025-03-04,呼和浩特,未检测到花粉,,#999999,101080101,huhehaote
2025-03-04,咸阳,很低,不易引发过敏反应。,#81CB31,101110200,xianyang
2025-03-04,哈尔滨,未检测到花粉,,#999999,101050101,haerbin
2025-03-04,大连,未检测到花粉,,#999999,101070201,dalian
2025-03-04,天津,未检测到花粉,,#999999,101030100,tianjin
2025-03-04,太原,很低,不易引发过敏反应。,#81CB31,101100101,taiyuan
2025-03-04,广州,很低,不易引发过敏反应。,#81CB31,101280101,guangzhou
2025-03-04,延安,很低,不易引发过敏反应。,#81CB31,101110300,yanan
2025-03-04,成都,高,易引发过敏，加强防护，规范用药。,#FFAF13,101270101,chengdu
2025-03-04,扬州,很低,不易引发过敏反应。,#81CB31,101190601,yangzhou
2025-03-04,承德,很低,不易引发过敏反应。,#81CB31,101090402,chengde
2025-03-04,拉萨,暂无,,#C4A39F,101140101,lasa
2025-03-04,无锡,暂无,,#C4A39F,101190201,wuxi
2025-03-04,昆明市,高,易引发过敏，加强防护，规范用药。,#FFAF13,101290101,kunming
2025-03-04,杭州,高,易引发过敏，加强防护，规范用药。,#FFAF13,101210101,hangzhou
2025-03-04,榆林,很低,不易引发过敏反应。,#81CB31,101110401,yulin
2025-03-04,武汉,很低,不易引发过敏反应。,#81CB31,101200101,wuhan
2025-03-04,沈阳,很低,不易引发过敏反应。,#81CB31,101070101,shenyang
2025-03-04,沧州,很低,不易引发过敏反应。,#81CB31,101090701,cangzhou
2025-03-04,泊头,很低,不易引发过敏反应。,#81CB31,101090711,botou
2025-03-04,济南,很低,不易引发过敏反应。,#81CB31,101120101,jinan
2025-03-04,海口,很低,不易引发过敏反应。,#81CB31,101310101,haikou
2025-03-04,淄博,很低,不易引发过敏反应。,#81CB31,101120301,zibo
2025-03-04,烟台,很低,不易引发过敏反应。,#81CB31,101120501,yantai
2025-03-04,石家庄,很低,不易引发过敏反应。,#81CB31,101090101,shijiazhuang
2025-03-04,福州,很低,不易引发过敏反应。,#81CB31,101230101,fuzhou
2025-03-04,聊城,很低,不易引发过敏反应。,#81CB31,101121701,liaocheng
2025-03-04,西宁,很低,不易引发过敏反应。,#81CB31,101150101,xining
2025-03-04,西安,很低,不易引发过敏反应。,#81CB31,101110101,xian
2025-03-04,贵阳,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101260101,guiyang
2025-03-04,郑州,很低,不易引发过敏反应。,#81CB31,101180101,zhengzhou
2025-03-04,鄂尔多斯,未检测到花粉,,#999999,101080701,eerduosi
2025-03-04,重庆,很低,不易引发过敏反应。,#81CB31,101040100,chongqing
2025-03-04,银川,未检测到花粉,,#999999,101170101,yinchuan
2025-03-04,长春,很低,不易引发过敏反应。,#81CB31,101060101,changchun
2025-03-04,长沙,暂无,,#C4A39F,101250101,changsha
2025-03-05,上海,未检测到花粉,,#999999,101020100,shanghai
2025-03-05,乌兰浩特,未检测到花粉,,#999999,101081101,wulanhaote
2025-03-05,乌海市,未检测到花粉,,#999999,101080301,wuhai
2025-03-05,乌鲁木齐,很低,不易引发过敏反应。,#81CB31,101130101,wulumuqi
2025-03-05,保定,很低,不易引发过敏反应。,#81CB31,101090201,baoding
2025-03-05,六盘水,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101260803,liupanshui
2025-03-05,兰州,很低,不易引发过敏反应。,#81CB31,101160101,lanzhou
2025-03-05,包头,很低,不易引发过敏反应。,#81CB31,101080201,baotou
2025-03-05,北京,很低,不易引发过敏反应。,#81CB31,101010100,beijing
2025-03-05,南充,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101270501,nanchong
2025-03-05,南宁,高,易引发过敏，加强防护，规范用药。,#FFAF13,101300101,nanning
2025-03-05,南昌,很低,不易引发过敏反应。,#81CB31,101240101,nanchang
2025-03-05,合肥,很低,不易引发过敏反应。,#81CB31,101220101,hefei
2025-03-05,呼和浩特,未检测到花粉,,#999999,101080101,huhehaote
2025-03-05,咸阳,很低,不易引发过敏反应。,#81CB31,101110200,xianyang
2025-03-05,哈尔滨,很低,不易引发过敏反应。,#81CB31,101050101,haerbin
2025-03-05,大连,很低,不易引发过敏反应。,#81CB31,101070201,dalian
2025-03-05,天津,很低,不易引发过敏反应。,#81CB31,101030100,tianjin
2025-03-05,太原,很低,不易引发过敏反应。,#81CB31,101100101,taiyuan
2025-03-05,广州,很低,不易引发过敏反应。,#81CB31,101280101,guangzhou
2025-03-05,延安,未检测到花粉,,#999999,101110300,yanan
2025-03-05,成都,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101270101,chengdu
2025-03-05,扬州,很低,不易引发过敏反应。,#81CB31,101190601,yangzhou
2025-03-05,承德,很低,不易引发过敏反应。,#81CB31,101090402,chengde
2025-03-05,拉萨,暂无,,#C4A39F,101140101,lasa
2025-03-05,无锡,暂无,,#C4A39F,101190201,wuxi
2025-03-05,昆明市,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101290101,kunming
2025-03-05,杭州,未检测到花粉,,#999999,101210101,hangzhou
2025-03-05,榆林,未检测到花粉,,#999999,101110401,yulin
2025-03-05,武汉,很低,不易引发过敏反应。,#81CB31,101200101,wuhan
2025-03-05,沈阳,很低,不易引发过敏反应。,#81CB31,101070101,shenyang
2025-03-05,沧州,很低,不易引发过敏反应。,#81CB31,101090701,cangzhou
2025-03-05,泊头,很低,不易引发过敏反应。,#81CB31,101090711,botou
2025-03-05,济南,很低,不易引发过敏反应。,#81CB31,101120101,jinan
2025-03-05,海口,很低,不易引发过敏反应。,#81CB31,101310101,haikou
2025-03-05,淄博,很低,不易引发过敏反应。,#81CB31,101120301,zibo
2025-03-05,烟台,未检测到花粉,,#999999,101120501,yantai
2025-03-05,石家庄,很低,不易引发过敏反应。,#81CB31,101090101,shijiazhuang
2025-03-05,福州,很低,不易引发过敏反应。,#81CB31,101230101,fuzhou
2025-03-05,聊城,很低,不易引发过敏反应。,#81CB31,101121701,liaocheng
2025-03-05,西宁,很低,不易引发过敏反应。,#81CB31,101150101,xining
2025-03-05,西安,很低,不易引发过敏反应。,#81CB31,101110101,xian
2025-03-05,贵阳,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101260101,guiyang
2025-03-05,郑州,很低,不易引发过敏反应。,#81CB31,101180101,zhengzhou
2025-03-05,鄂尔多斯,未检测到花粉,,#999999,101080701,eerduosi
2025-03-05,重庆,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101040100,chongqing
2025-03-05,银川,未检测到花粉,,#999999,101170101,yinchuan
2025-03-05,长春,很低,不易引发过敏反应。,#81CB31,101060101,changchun
2025-03-05,长沙,暂无,,#C4A39F,101250101,changsha
2025-03-06,上海,很低,不易引发过敏反应。,#81CB31,101020100,shanghai
2025-03-06,乌兰浩特,暂无,,#C4A39F,101081101,wulanhaote
2025-03-06,乌海市,很低,不易引发过敏反应。,#81CB31,101080301,wuhai
2025-03-06,乌鲁木齐,很低,不易引发过敏反应。,#81CB31,101130101,wulumuqi
2025-03-06,保定,很低,不易引发过敏反应。,#81CB31,101090201,baoding
2025-03-06,六盘水,很低,不易引发过敏反应。,#81CB31,101260803,liupanshui
2025-03-06,兰州,很低,不易引发过敏反应。,#81CB31,101160101,lanzhou
2025-03-06,包头,未检测到花粉,,#999999,101080201,baotou
2025-03-06,北京,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101010100,beijing
2025-03-06,南充,高,易引发过敏，加强防护，规范用药。,#FFAF13,101270501,nanchong
2025-03-06,南宁,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101300101,nanning
2025-03-06,南昌,很低,不易引发过敏反应。,#81CB31,101240101,nanchang
2025-03-06,合肥,暂无,,#C4A39F,101220101,hefei
2025-03-06,呼和浩特,很低,不易引发过敏反应。,#81CB31,101080101,huhehaote
2025-03-06,咸阳,很低,不易引发过敏反应。,#81CB31,101110200,xianyang
2025-03-06,哈尔滨,未检测到花粉,,#999999,101050101,haerbin
