city,city_id,cityCode,addTime,week,level,levelCode,color,elenum,levelMsg,eletype,uploadUserName,createDate
昆明市,101290101,kunming,2025-03-04,星期二,高,4,#FFAF13,1.0,易引发过敏，加强防护，规范用药。,花粉,昆明市,2025-03-04T16:56:02
昆明市,101290101,kunming,2025-03-03,星期一,中,3,#F5EE32,1.0,易引发过敏，加强防护，对症用药。,花粉,昆明市,2025-03-03T17:40:09
昆明市,101290101,kunming,2025-03-02,星期日,很高,5,#FF2319,1.0,极易引发过敏，减少外出，持续规范用药。,花粉,昆明市,2025-03-03T00:02:24
昆明市,101290101,kunming,2025-03-01,星期六,低,2,#A1FF3D,1.0,易引发轻度过敏，适当防护对症用药。,花粉,,2025-03-02T06:30:00
昆明市,101290101,kunming,2025-02-28,星期五,暂无,-1,#C4A39F,1.0,,花粉,,2025-03-01T06:30:00
昆明市,101290101,kunming,2025-02-27,星期四,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-28T06:30:00
昆明市,101290101,kunming,2025-02-26,星期三,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-27T06:30:00
昆明市,101290101,kunming,2025-02-25,星期二,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-26T06:30:00
昆明市,101290101,kunming,2025-02-24,星期一,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-24T23:00:00
昆明市,101290101,kunming,2025-02-23,星期日,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-23T23:00:00
昆明市,101290101,kunming,2025-02-22,星期六,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-22T23:00:00
昆明市,101290101,kunming,2025-02-21,星期五,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-21T23:00:00
昆明市,101290101,kunming,2025-02-20,星期四,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-20T23:00:00
泊头,101090711,botou,2025-03-23,星期日,很低,1,#81CB31,,不易引发过敏反应。,花粉,,
泊头,101090711,botou,2025-03-22,星期六,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,泊头,2025-03-21T16:32:18
泊头,101090711,botou,2025-03-21,星期五,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,泊头,2025-03-21T16:32:18
泊头,101090711,botou,2025-03-20,星期四,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,泊头,2025-03-20T16:10:42
泊头,101090711,botou,2025-03-19,星期三,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,泊头,2025-03-19T16:02:06
泊头,101090711,botou,2025-03-18,星期二,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,泊头,2025-03-18T16:01:00
泊头,101090711,botou,2025-03-17,星期一,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,泊头,2025-03-17T16:03:53
泊头,101090711,botou,2025-03-16,星期日,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,泊头,2025-03-16T16:00:43
泊头,101090711,botou,2025-03-15,星期六,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,泊头,2025-03-15T16:32:16
泊头,101090711,botou,2025-03-14,星期五,中,3,#F5EE32,1.0,易引发过敏，加强防护，对症用药。,花粉,泊头,2025-03-14T16:00:42
泊头,101090711,botou,2025-03-13,星期四,低,2,#A1FF3D,1.0,易引发轻度过敏，适当防护对症用药。,花粉,泊头,2025-03-13T16:43:47
泊头,101090711,botou,2025-03-12,星期三,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,泊头,2025-03-12T16:02:16
泊头,101090711,botou,2025-03-11,星期二,低,2,#A1FF3D,1.0,易引发轻度过敏，适当防护对症用药。,花粉,泊头,2025-03-11T16:01:19
泊头,101090711,botou,2025-03-10,星期一,低,2,#A1FF3D,1.0,易引发轻度过敏，适当防护对症用药。,花粉,泊头,2025-03-10T16:33:06
泊头,101090711,botou,2025-03-09,星期日,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,泊头,2025-03-09T16:03:34
泊头,101090711,botou,2025-03-08,星期六,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,泊头,2025-03-08T16:01:31
泊头,101090711,botou,2025-03-07,星期五,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,泊头,2025-03-07T16:01:58
泊头,101090711,botou,2025-03-06,星期四,低,2,#A1FF3D,1.0,易引发轻度过敏，适当防护对症用药。,花粉,泊头,2025-03-06T16:01:25
泊头,101090711,botou,2025-03-05,星期三,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,,2025-03-05T23:30:00
泊头,101090711,botou,2025-03-04,星期二,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,泊头,2025-03-04T16:00:29
泊头,101090711,botou,2025-03-03,星期一,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,泊头,2025-03-03T16:12:20
泊头,101090711,botou,2025-03-02,星期日,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,泊头,2025-03-02T16:11:54
泊头,101090711,botou,2025-03-01,星期六,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,泊头,2025-03-01T16:09:30
泊头,101090711,botou,2025-02-28,星期五,暂无,-1,#C4A39F,1.0,,花粉,,2025-03-01T06:30:00
泊头,101090711,botou,2025-02-27,星期四,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-28T06:30:00
泊头,101090711,botou,2025-02-26,星期三,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-27T06:30:00
泊头,101090711,botou,2025-02-25,星期二,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-26T06:30:00
泊头,101090711,botou,2025-02-24,星期一,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-24T23:00:00
泊头,101090711,botou,2025-02-23,星期日,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-23T23:00:00
泊头,101090711,botou,2025-02-22,星期六,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-22T23:00:00
泊头,101090711,botou,2025-02-21,星期五,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-21T23:00:00
泊头,101090711,botou,2025-02-20,星期四,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-20T23:00:00
大连,101070201,dalian,2025-03-23,星期日,很高,5,#FF2319,,极易引发过敏，减少外出，持续规范用药。,花粉,,
大连,101070201,dalian,2025-03-22,星期六,高,4,#FFAF13,1.0,易引发过敏，加强防护，规范用药。,花粉,大连,2025-03-21T21:29:24
大连,101070201,dalian,2025-03-21,星期五,高,4,#FFAF13,1.0,易引发过敏，加强防护，规范用药。,花粉,大连,2025-03-21T21:29:24
大连,101070201,dalian,2025-03-20,星期四,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,大连,2025-03-20T17:11:31
大连,101070201,dalian,2025-03-19,星期三,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,大连,2025-03-19T18:59:43
大连,101070201,dalian,2025-03-18,星期二,暂无,-1,#C4A39F,1.0,,花粉,,2025-03-18T23:30:00
大连,101070201,dalian,2025-03-17,星期一,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,大连,2025-03-17T18:09:51
大连,101070201,dalian,2025-03-16,星期日,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,大连,2025-03-16T16:44:36
大连,101070201,dalian,2025-03-15,星期六,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,大连,2025-03-15T16:46:34
大连,101070201,dalian,2025-03-14,星期五,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,大连,2025-03-14T22:18:40
大连,101070201,dalian,2025-03-13,星期四,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,大连,2025-03-13T21:21:58
大连,101070201,dalian,2025-03-12,星期三,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,大连,2025-03-12T17:15:24
大连,101070201,dalian,2025-03-11,星期二,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,大连,2025-03-11T17:29:33
大连,101070201,dalian,2025-03-10,星期一,未检测到花粉,0,#999999,1.0,,花粉,,2025-03-10T23:30:00
大连,101070201,dalian,2025-03-09,星期日,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,大连,2025-03-09T17:08:45
大连,101070201,dalian,2025-03-08,星期六,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,大连,2025-03-08T18:07:41
大连,101070201,dalian,2025-03-07,星期五,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,大连,2025-03-07T17:20:32
大连,101070201,dalian,2025-03-06,星期四,未检测到花粉,0,#999999,1.0,,花粉,大连,2025-03-06T21:36:16
大连,101070201,dalian,2025-03-05,星期三,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,大连,2025-03-05T20:35:54
大连,101070201,dalian,2025-03-04,星期二,未检测到花粉,0,#999999,1.0,,花粉,大连,2025-03-04T17:10:18
大连,101070201,dalian,2025-03-03,星期一,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,大连,2025-03-03T22:25:43
大连,101070201,dalian,2025-03-02,星期日,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,大连,2025-03-02T20:53:38
大连,101070201,dalian,2025-03-01,星期六,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,大连,2025-03-01T16:51:43
大连,101070201,dalian,2025-02-28,星期五,暂无,-1,#C4A39F,1.0,,花粉,,2025-03-01T06:30:00
大连,101070201,dalian,2025-02-27,星期四,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-28T06:30:00
大连,101070201,dalian,2025-02-26,星期三,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-27T06:30:00
大连,101070201,dalian,2025-02-25,星期二,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-26T06:30:00
大连,101070201,dalian,2025-02-24,星期一,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-24T23:00:00
大连,101070201,dalian,2025-02-23,星期日,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-23T23:00:00
大连,101070201,dalian,2025-02-22,星期六,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-22T23:00:00
大连,101070201,dalian,2025-02-21,星期五,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-21T23:00:00
大连,101070201,dalian,2025-02-20,星期四,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-20T23:00:00
济南,101120101,jinan,2025-03-23,星期日,很低,1,#81CB31,,不易引发过敏反应。,花粉,,
济南,101120101,jinan,2025-03-22,星期六,中,3,#F5EE32,1.0,易引发过敏，加强防护，对症用药。,花粉,济南,2025-03-21T17:30:39
济南,101120101,jinan,2025-03-21,星期五,中,3,#F5EE32,1.0,易引发过敏，加强防护，对症用药。,花粉,济南,2025-03-21T17:30:39
济南,101120101,jinan,2025-03-20,星期四,中,3,#F5EE32,1.0,易引发过敏，加强防护，对症用药。,花粉,济南,2025-03-20T17:34:04
济南,101120101,jinan,2025-03-19,星期三,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,济南,2025-03-19T17:29:28
济南,101120101,jinan,2025-03-18,星期二,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,济南,2025-03-18T17:34:08
济南,101120101,jinan,2025-03-17,星期一,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,济南,2025-03-17T17:27:11
济南,101120101,jinan,2025-03-16,星期日,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,济南,2025-03-16T17:11:20
济南,101120101,jinan,2025-03-15,星期六,中,3,#F5EE32,1.0,易引发过敏，加强防护，对症用药。,花粉,济南,2025-03-15T17:09:23
济南,101120101,jinan,2025-03-14,星期五,高,4,#FFAF13,1.0,易引发过敏，加强防护，规范用药。,花粉,济南,2025-03-14T17:17:50
济南,101120101,jinan,2025-03-13,星期四,很高,5,#FF2319,1.0,极易引发过敏，减少外出，持续规范用药。,花粉,济南,2025-03-13T17:26:26
济南,101120101,jinan,2025-03-12,星期三,中,3,#F5EE32,1.0,易引发过敏，加强防护，对症用药。,花粉,济南,2025-03-12T17:22:04
济南,101120101,jinan,2025-03-11,星期二,很高,5,#FF2319,1.0,极易引发过敏，减少外出，持续规范用药。,花粉,济南,2025-03-11T17:33:54
济南,101120101,jinan,2025-03-10,星期一,很高,5,#FF2319,1.0,极易引发过敏，减少外出，持续规范用药。,花粉,济南,2025-03-10T17:20:32
济南,101120101,jinan,2025-03-09,星期日,很高,5,#FF2319,1.0,极易引发过敏，减少外出，持续规范用药。,花粉,济南,2025-03-09T17:31:14
济南,101120101,jinan,2025-03-08,星期六,低,2,#A1FF3D,1.0,易引发轻度过敏，适当防护对症用药。,花粉,济南,2025-03-08T17:30:07
济南,101120101,jinan,2025-03-07,星期五,低,2,#A1FF3D,1.0,易引发轻度过敏，适当防护对症用药。,花粉,济南,2025-03-07T17:09:14
济南,101120101,jinan,2025-03-06,星期四,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,济南,2025-03-06T17:12:54
济南,101120101,jinan,2025-03-05,星期三,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,济南,2025-03-05T17:01:35
济南,101120101,jinan,2025-03-04,星期二,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,济南,2025-03-04T21:05:34
济南,101120101,jinan,2025-03-03,星期一,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,济南,2025-03-03T18:57:19
济南,101120101,jinan,2025-03-02,星期日,低,2,#A1FF3D,1.0,易引发轻度过敏，适当防护对症用药。,花粉,济南,2025-03-02T17:03:27
济南,101120101,jinan,2025-03-01,星期六,很高,5,#FF2319,1.0,极易引发过敏，减少外出，持续规范用药。,花粉,济南,2025-03-01T18:08:16
济南,101120101,jinan,2025-02-28,星期五,暂无,-1,#C4A39F,1.0,,花粉,,2025-03-01T06:30:00
济南,101120101,jinan,2025-02-27,星期四,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-28T06:30:00
济南,101120101,jinan,2025-02-26,星期三,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-27T06:30:00
济南,101120101,jinan,2025-02-25,星期二,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-26T06:30:00
济南,101120101,jinan,2025-02-24,星期一,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-24T23:00:00
济南,101120101,jinan,2025-02-23,星期日,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-23T23:00:00
济南,101120101,jinan,2025-02-22,星期六,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-22T23:00:00
济南,101120101,jinan,2025-02-21,星期五,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-21T23:00:00
济南,101120101,jinan,2025-02-20,星期四,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-20T23:00:00
杭州,101210101,hangzhou,2025-03-23,星期日,很高,5,#FF2319,,极易引发过敏，减少外出，持续规范用药。,花粉,,
杭州,101210101,hangzhou,2025-03-22,星期六,很高,5,#FF2319,1.0,极易引发过敏，减少外出，持续规范用药。,花粉,杭州,2025-03-21T18:09:05
杭州,101210101,hangzhou,2025-03-21,星期五,很高,5,#FF2319,1.0,极易引发过敏，减少外出，持续规范用药。,花粉,杭州,2025-03-21T18:09:05
杭州,101210101,hangzhou,2025-03-20,星期四,中,3,#F5EE32,1.0,易引发过敏，加强防护，对症用药。,花粉,杭州,2025-03-20T22:09:20
杭州,101210101,hangzhou,2025-03-19,星期三,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,杭州,2025-03-19T17:52:00
杭州,101210101,hangzhou,2025-03-18,星期二,中,3,#F5EE32,1.0,易引发过敏，加强防护，对症用药。,花粉,,2025-03-18T23:30:00
杭州,101210101,hangzhou,2025-03-17,星期一,低,2,#A1FF3D,1.0,易引发轻度过敏，适当防护对症用药。,花粉,杭州,2025-03-17T19:54:51
杭州,101210101,hangzhou,2025-03-16,星期日,低,2,#A1FF3D,1.0,易引发轻度过敏，适当防护对症用药。,花粉,杭州,2025-03-16T19:26:30
杭州,101210101,hangzhou,2025-03-15,星期六,未检测到花粉,0,#999999,1.0,,花粉,杭州,2025-03-15T20:12:49
杭州,101210101,hangzhou,2025-03-14,星期五,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,杭州,2025-03-14T16:18:55
杭州,101210101,hangzhou,2025-03-13,星期四,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,杭州,2025-03-13T22:14:41
杭州,101210101,hangzhou,2025-03-12,星期三,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,杭州,2025-03-12T19:52:45
杭州,101210101,hangzhou,2025-03-11,星期二,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,杭州,2025-03-11T22:57:08
杭州,101210101,hangzhou,2025-03-10,星期一,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,杭州,2025-03-10T18:42:59
杭州,101210101,hangzhou,2025-03-09,星期日,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,杭州,2025-03-09T18:21:52
杭州,101210101,hangzhou,2025-03-08,星期六,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,杭州,2025-03-08T19:10:45
杭州,101210101,hangzhou,2025-03-07,星期五,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,杭州,2025-03-07T23:30:00
杭州,101210101,hangzhou,2025-03-06,星期四,低,2,#A1FF3D,1.0,易引发轻度过敏，适当防护对症用药。,花粉,杭州,2025-03-06T17:38:17
杭州,101210101,hangzhou,2025-03-05,星期三,未检测到花粉,0,#999999,1.0,,花粉,杭州,2025-03-05T19:02:11
杭州,101210101,hangzhou,2025-03-04,星期二,高,4,#FFAF13,1.0,易引发过敏，加强防护，规范用药。,花粉,杭州,2025-03-04T17:23:45
杭州,101210101,hangzhou,2025-03-03,星期一,很高,5,#FF2319,1.0,极易引发过敏，减少外出，持续规范用药。,花粉,杭州,2025-03-04T05:30:00
杭州,101210101,hangzhou,2025-03-02,星期日,高,4,#FFAF13,1.0,易引发过敏，加强防护，规范用药。,花粉,杭州,2025-03-02T22:54:37
杭州,101210101,hangzhou,2025-03-01,星期六,高,4,#FFAF13,1.0,易引发过敏，加强防护，规范用药。,花粉,杭州,2025-03-01T18:53:14
杭州,101210101,hangzhou,2025-02-28,星期五,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,杭州,2025-02-28T17:08:49
杭州,101210101,hangzhou,2025-02-27,星期四,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,杭州,2025-02-27T18:52:05
杭州,101210101,hangzhou,2025-02-26,星期三,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,杭州,2025-02-26T19:25:44
杭州,101210101,hangzhou,2025-02-25,星期二,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-26T06:30:00
杭州,101210101,hangzhou,2025-02-24,星期一,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,杭州,2025-02-24T17:48:48
杭州,101210101,hangzhou,2025-02-23,星期日,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,杭州,2025-02-24T00:12:23
杭州,101210101,hangzhou,2025-02-22,星期六,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,杭州,2025-02-22T18:47:03
杭州,101210101,hangzhou,2025-02-21,星期五,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-21T23:00:00
杭州,101210101,hangzhou,2025-02-20,星期四,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,杭州,2025-02-20T20:27:14
乌海市,101080301,wuhai,2025-03-23,星期日,很低,1,#81CB31,,不易引发过敏反应。,花粉,,
乌海市,101080301,wuhai,2025-03-22,星期六,暂无,-1,#C4A39F,1.0,,花粉,,2025-03-21T23:30:00
乌海市,101080301,wuhai,2025-03-21,星期五,暂无,-1,#C4A39F,1.0,,花粉,,2025-03-21T23:30:00
乌海市,101080301,wuhai,2025-03-20,星期四,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,乌海市,2025-03-20T23:30:00
乌海市,101080301,wuhai,2025-03-19,星期三,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,乌海市,2025-03-19T23:30:00
乌海市,101080301,wuhai,2025-03-18,星期二,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,乌海市,2025-03-18T23:30:00
乌海市,101080301,wuhai,2025-03-17,星期一,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,乌海市,2025-03-17T23:30:00
乌海市,101080301,wuhai,2025-03-16,星期日,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,乌海市,2025-03-16T23:30:00
乌海市,101080301,wuhai,2025-03-15,星期六,未检测到花粉,0,#999999,1.0,,花粉,乌海市,2025-03-15T23:30:00
乌海市,101080301,wuhai,2025-03-14,星期五,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,乌海市,2025-03-14T23:30:00
乌海市,101080301,wuhai,2025-03-13,星期四,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,乌海市,2025-03-13T23:30:00
乌海市,101080301,wuhai,2025-03-12,星期三,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,乌海市,2025-03-12T23:30:00
乌海市,101080301,wuhai,2025-03-11,星期二,未检测到花粉,0,#999999,1.0,,花粉,乌海市,2025-03-11T16:22:56
乌海市,101080301,wuhai,2025-03-10,星期一,未检测到花粉,0,#999999,1.0,,花粉,乌海市,2025-03-10T17:09:24
乌海市,101080301,wuhai,2025-03-09,星期日,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,乌海市,2025-03-09T23:30:00
乌海市,101080301,wuhai,2025-03-08,星期六,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,乌海市,2025-03-08T23:03:06
乌海市,101080301,wuhai,2025-03-07,星期五,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,乌海市,2025-03-07T23:30:00
乌海市,101080301,wuhai,2025-03-06,星期四,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,乌海市,2025-03-06T23:30:00
乌海市,101080301,wuhai,2025-03-05,星期三,未检测到花粉,0,#999999,1.0,,花粉,乌海市,2025-03-05T23:04:44
乌海市,101080301,wuhai,2025-03-04,星期二,未检测到花粉,0,#999999,1.0,,花粉,乌海市,2025-03-05T05:30:00
乌海市,101080301,wuhai,2025-03-03,星期一,未检测到花粉,0,#999999,1.0,,花粉,乌海市,2025-03-03T22:20:59
乌海市,101080301,wuhai,2025-03-02,星期日,未检测到花粉,0,#999999,1.0,,花粉,,2025-03-03T06:30:00
乌海市,101080301,wuhai,2025-03-01,星期六,暂无,-1,#C4A39F,1.0,,花粉,乌海市,2025-03-02T00:36:41
乌海市,101080301,wuhai,2025-02-28,星期五,暂无,-1,#C4A39F,1.0,,花粉,,2025-03-01T06:30:00
乌海市,101080301,wuhai,2025-02-27,星期四,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-28T06:30:00
乌海市,101080301,wuhai,2025-02-26,星期三,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-27T06:30:00
乌海市,101080301,wuhai,2025-02-25,星期二,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-26T06:30:00
乌海市,101080301,wuhai,2025-02-24,星期一,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-24T23:00:00
乌海市,101080301,wuhai,2025-02-23,星期日,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-23T23:00:00
乌海市,101080301,wuhai,2025-02-22,星期六,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-22T23:00:00
乌海市,101080301,wuhai,2025-02-21,星期五,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-21T23:00:00
乌海市,101080301,wuhai,2025-02-20,星期四,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-20T23:00:00
烟台,101120501,yantai,2025-03-23,星期日,很高,5,#FF2319,,极易引发过敏，减少外出，持续规范用药。,花粉,,
烟台,101120501,yantai,2025-03-22,星期六,很高,5,#FF2319,1.0,极易引发过敏，减少外出，持续规范用药。,花粉,烟台,2025-03-21T17:34:34
烟台,101120501,yantai,2025-03-21,星期五,很高,5,#FF2319,1.0,极易引发过敏，减少外出，持续规范用药。,花粉,烟台,2025-03-21T17:34:34
烟台,101120501,yantai,2025-03-20,星期四,很高,5,#FF2319,1.0,极易引发过敏，减少外出，持续规范用药。,花粉,烟台,2025-03-20T23:30:00
烟台,101120501,yantai,2025-03-19,星期三,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,烟台,2025-03-19T17:06:10
烟台,101120501,yantai,2025-03-18,星期二,低,2,#A1FF3D,1.0,易引发轻度过敏，适当防护对症用药。,花粉,烟台,2025-03-18T16:28:45
烟台,101120501,yantai,2025-03-17,星期一,高,4,#FFAF13,1.0,易引发过敏，加强防护，规范用药。,花粉,烟台,2025-03-17T17:54:38
烟台,101120501,yantai,2025-03-16,星期日,中,3,#F5EE32,1.0,易引发过敏，加强防护，对症用药。,花粉,烟台,2025-03-16T16:48:05
烟台,101120501,yantai,2025-03-15,星期六,低,2,#A1FF3D,1.0,易引发轻度过敏，适当防护对症用药。,花粉,烟台,2025-03-15T16:58:48
烟台,101120501,yantai,2025-03-14,星期五,很高,5,#FF2319,1.0,极易引发过敏，减少外出，持续规范用药。,花粉,烟台,2025-03-14T17:37:14
烟台,101120501,yantai,2025-03-13,星期四,中,3,#F5EE32,1.0,易引发过敏，加强防护，对症用药。,花粉,烟台,2025-03-13T16:06:29
烟台,101120501,yantai,2025-03-12,星期三,低,2,#A1FF3D,1.0,易引发轻度过敏，适当防护对症用药。,花粉,烟台,2025-03-12T17:49:16
烟台,101120501,yantai,2025-03-11,星期二,低,2,#A1FF3D,1.0,易引发轻度过敏，适当防护对症用药。,花粉,烟台,2025-03-11T17:24:20
烟台,101120501,yantai,2025-03-10,星期一,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,烟台,2025-03-10T16:39:25
烟台,101120501,yantai,2025-03-09,星期日,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,烟台,2025-03-09T17:10:34
烟台,101120501,yantai,2025-03-08,星期六,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,烟台,2025-03-08T17:31:31
烟台,101120501,yantai,2025-03-07,星期五,未检测到花粉,0,#999999,1.0,,花粉,烟台,2025-03-07T17:40:45
烟台,101120501,yantai,2025-03-06,星期四,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,烟台,2025-03-06T16:30:05
烟台,101120501,yantai,2025-03-05,星期三,未检测到花粉,0,#999999,1.0,,花粉,烟台,2025-03-05T17:10:50
烟台,101120501,yantai,2025-03-04,星期二,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,烟台,2025-03-04T17:28:15
烟台,101120501,yantai,2025-03-03,星期一,未检测到花粉,0,#999999,1.0,,花粉,烟台,2025-03-03T19:14:33
烟台,101120501,yantai,2025-03-02,星期日,暂无,-1,#C4A39F,1.0,,花粉,烟台,2025-03-02T16:46:31
烟台,101120501,yantai,2025-03-01,星期六,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,烟台,2025-03-01T18:36:46
烟台,101120501,yantai,2025-02-28,星期五,暂无,-1,#C4A39F,1.0,,花粉,,2025-03-01T06:30:00
烟台,101120501,yantai,2025-02-27,星期四,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-28T06:30:00
烟台,101120501,yantai,2025-02-26,星期三,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-27T06:30:00
烟台,101120501,yantai,2025-02-25,星期二,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-26T06:30:00
烟台,101120501,yantai,2025-02-24,星期一,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-24T23:00:00
烟台,101120501,yantai,2025-02-23,星期日,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-23T23:00:00
烟台,101120501,yantai,2025-02-22,星期六,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-22T23:00:00
烟台,101120501,yantai,2025-02-21,星期五,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-21T23:00:00
